func_name, func_id, global_name
"print_option_groups", 172487, "color"
"OptionSubmit", 172799, NULL
"replaceBlock", 172845, NULL
"parseEmail", 172969, "color"
"parseEmail", 172969, "Email_RegExp_Match"
"parseEmail", 172969, "compose_new_win"
"parseUrl", 173210, "url_parser_poss_ends"
"parseUrl", 173210, "url_parser_url_tokens"
"parseUrl", 173210, "MailTo_PReg_Match"
"sq_strpos_8bit", 173779, NULL
"abook_database", 174091, NULL
"open", 174249, NULL
"close", 174368, NULL
"get_field_name", 174394, NULL
"search", 174453, NULL
"lookup", 174760, NULL
"list_addr", 174959, NULL
"add", 175140, NULL
"remove", 175364, NULL
"modify", 175520, NULL
"elapsed", 175854, NULL
"printMessageInfo", 175935, "checkall"
"printMessageInfo", 175935, "preselected"
"printMessageInfo", 175935, "color"
"printMessageInfo", 175935, "msgs"
"printMessageInfo", 175935, "msort"
"printMessageInfo", 175935, "td_str"
"printMessageInfo", 175935, "msg"
"printMessageInfo", 175935, "default_use_priority"
"printMessageInfo", 175935, "message_highlight_list"
"printMessageInfo", 175935, "index_order"
"printMessageInfo", 175935, "indent_array"
"printMessageInfo", 175935, "pos"
"printMessageInfo", 175935, "thread_sort_messages"
"printMessageInfo", 175935, "server_sort_order"
"printMessageInfo", 175935, "row_count"
"printMessageInfo", 175935, "allow_server_sort"
"printMessageInfo", 175935, "truncate_subject"
"printMessageInfo", 175935, "truncate_sender"
"printMessageInfo", 175935, "internal_date_sort"
"getServerMessages", 177565, NULL
"getThreadMessages", 177685, NULL
"getServerSortMessages", 177732, NULL
"getSelfSortMessages", 177791, NULL
"showMessagesForMailbox", 178014, "msgs"
"showMessagesForMailbox", 178014, "msort"
"showMessagesForMailbox", 178014, "auto_expunge"
"showMessagesForMailbox", 178014, "thread_sort_messages"
"showMessagesForMailbox", 178014, "allow_server_sort"
"showMessagesForMailbox", 178014, "server_sort_order"
"calc_msort", 178741, "internal_date_sort"
"fillMessageArray", 178940, NULL
"displayMessageArray", 178976, "imapServerAddress"
"displayMessageArray", 178976, "use_mailbox_cache"
"displayMessageArray", 178976, "index_order"
"displayMessageArray", 178976, "indent_array"
"displayMessageArray", 178976, "thread_sort_messages"
"displayMessageArray", 178976, "allow_server_sort"
"displayMessageArray", 178976, "server_sort_order"
"displayMessageArray", 178976, "PHP_SELF"
"mail_message_listing_beginning", 179421, "color"
"mail_message_listing_beginning", 179421, "auto_expunge"
"mail_message_listing_beginning", 179421, "base_uri"
"mail_message_listing_beginning", 179421, "thread_sort_messages"
"mail_message_listing_beginning", 179421, "allow_thread_sort"
"mail_message_listing_beginning", 179421, "allow_server_sort"
"mail_message_listing_beginning", 179421, "server_sort_order"
"mail_message_listing_beginning", 179421, "PHP_SELF"
"mail_message_listing_end", 179978, NULL
"printHeader", 180078, "index_order"
"printHeader", 180078, "internal_date_sort"
"printHeader", 180078, "imap_server_type"
"ShowSortButton", 180431, "PHP_SELF"
"get_selectall_link", 180560, "checkall"
"get_selectall_link", 180560, "what"
"get_selectall_link", 180560, "where"
"get_selectall_link", 180560, "mailbox"
"get_selectall_link", 180560, "javascript_on"
"get_selectall_link", 180560, "PHP_SELF"
"get_selectall_link", 180560, "PG_SHOWNUM"
"get_msgcnt_str", 180851, NULL
"get_paginator_link", 180948, "PHP_SELF"
"get_paginator_str", 180999, "username"
"get_paginator_str", 180999, "data_dir"
"get_paginator_str", 180999, "use_mailbox_cache"
"get_paginator_str", 180999, "color"
"get_paginator_str", 180999, "PG_SHOWNUM"
"processSubject", 182211, "languages"
"processSubject", 182211, "squirrelmail_language"
"getMbxList", 182516, "lastTargetMailbox"
"getButton", 182550, NULL
"getSmallStringCell", 182586, NULL
"getEndMessage", 182617, NULL
"handleAsSent", 182704, "handleAsSent_result"
"sqimap_search", 182773, "message_highlight_list"
"sqimap_search", 182773, "squirrelmail_language"
"sqimap_search", 182773, "languages"
"sqimap_search", 182773, "index_order"
"sqimap_search", 182773, "pos"
"sqimap_search", 182773, "allow_charset_search"
"sqimap_search", 182773, "uid_support"
"sqimap_search", 182773, "imap_server_type"
"sqimap_search", 182773, "sent_folder"
"getGMTSeconds", 183490, NULL
"getDayName", 183774, NULL
"getDayAbrv", 183890, NULL
"getMonthName", 184006, NULL
"getMonthAbrv", 184187, NULL
"date_intl", 184368, NULL
"getLongDateString", 184509, "hour_format"
"getDateString", 184575, "invert_time"
"getDateString", 184575, "hour_format"
"getDateString", 184575, "show_full_date"
"getTimeStamp", 184786, NULL
"charset_decode_iso_8859_16", 185056, NULL
"charset_decode_iso_8859_6", 185401, NULL
"charset_decode_iso_8859_2", 185611, NULL
"charset_decode_iso_8859_1", 185956, NULL
"charset_decode_cp1254", 186031, NULL
"charset_decode_iso_8859_7", 186472, NULL
"charset_decode_iso_8859_15", 186799, NULL
"charset_decode_tis_620", 187144, NULL
"charset_decode_cp1252", 187489, NULL
"charset_decode_us_ascii", 187930, NULL
"charset_decode_iso_8859_4", 187995, NULL
"charset_decode_iso_8859_13", 188340, NULL
"charset_decode_iso_8859_5", 188685, NULL
"charset_decode_cp1258", 189030, NULL
"charset_decode_cp855", 189471, NULL
"charset_decode_cp1256", 189912, NULL
"charset_decode_cp1253", 190353, NULL
"charset_decode_iso_ir_111", 190794, NULL
"charset_decode_iso_8859_3", 191149, NULL
"charset_decode_iso_8859_10", 191473, NULL
"charset_decode_utf_8", 191818, "squirrelmail_language"
"charset_decode_iso_8859_14", 191921, NULL
"charset_decode_cp1250", 192266, NULL
"charset_decode_cp1257", 192707, NULL
"charset_decode_iso_8859_9", 193112, NULL
"charset_decode_iso_8859_8", 193457, NULL
"charset_decode_koi8_r", 193694, NULL
"charset_decode_cp1251", 194135, NULL
"charset_decode_koi8_u", 194576, NULL
"charset_decode_ns_4551_1", 195017, NULL
"charset_decode_cp866", 195042, NULL
"charset_decode_cp1255", 195483, NULL
"charset_decode_iso_8859_11", 195924, NULL
"abook_local_file", 196302, NULL
"open", 196544, NULL
"close", 196833, NULL
"lock", 196873, NULL
"unlock", 196928, NULL
"overwrite", 196949, NULL
"search", 197226, "color"
"lookup", 197504, "color"
"list_addr", 197679, "color"
"add", 197838, NULL
"remove", 198132, NULL
"modify", 198274, NULL
"quotevalue", 198679, NULL
"charset_encode_iso_8859_2", 198735, NULL
"unicodetoiso88592", 198773, NULL
"charset_encode_iso_8859_1", 199117, NULL
"unicodetoiso88591", 199155, NULL
"charset_encode_iso_8859_7", 199204, NULL
"unicodetoiso88597", 199242, NULL
"charset_encode_iso_8859_15", 199568, NULL
"unicodetoiso885915", 199606, NULL
"charset_encode_tis_620", 199950, NULL
"unicodetotis620", 199988, NULL
"charset_encode_us_ascii", 200305, NULL
"unicodetousascii", 200343, NULL
"charset_encode_cp1256", 200392, NULL
"unicodetocp1256", 200430, NULL
"charset_encode_utf_8", 200880, NULL
"unicodetoutf8", 200918, NULL
"charset_encode_iso_8859_9", 201687, NULL
"unicodetoiso88599", 201725, NULL
"charset_encode_koi8_r", 202069, NULL
"unicodetokoi8r", 202107, NULL
"charset_encode_cp1251", 202547, NULL
"unicodetocp1251", 202585, NULL
"charset_encode_koi8_u", 203022, NULL
"unicodetokoi8u", 203060, NULL
"charset_encode_cp1255", 203500, NULL
"unicodetocp1255", 203538, NULL
"sq_change_text_domain", 203930, "use_gettext"
"sq_bindtextdomain", 204032, "languages"
"sq_bindtextdomain", 204032, "sm_notAlias"
"sq_setlocale", 204127, NULL
"charset_decode", 204246, "languages"
"charset_decode", 204246, "squirrelmail_language"
"charset_decode", 204246, "default_charset"
"charset_decode", 204246, "aggressive_decoding"
"charset_encode", 204439, "default_charset"
"charset_convert", 204593, NULL
"fixcharset", 204648, NULL
"set_up_language", 204743, "use_gettext"
"set_up_language", 204743, "languages"
"set_up_language", 204743, "squirrelmail_language"
"set_up_language", 204743, "squirrelmail_default_language"
"set_up_language", 204743, "default_charset"
"set_up_language", 204743, "sm_notAlias"
"set_my_charset", 205279, "data_dir"
"set_my_charset", 205279, "username"
"set_my_charset", 205279, "default_charset"
"set_my_charset", 205279, "languages"
"set_my_charset", 205279, "squirrelmail_language"
"is_conversion_safe", 205380, "languages"
"is_conversion_safe", 205380, "sm_notAlias"
"is_conversion_safe", 205380, "default_charset"
"is_conversion_safe", 205380, "lossy_encoding"
"japanese_charset_xtra", 205648, NULL
"korean_charset_xtra", 206228, NULL
"_", 208556, NULL
"bindtextdomain", 208578, NULL
"textdomain", 208595, NULL
"gettext_php_load_strings", 208745, "squirrelmail_language"
"gettext_php_load_strings", 208745, "gettext_php_translateStrings"
"gettext_php_load_strings", 208745, "gettext_php_domain"
"gettext_php_load_strings", 208745, "gettext_php_dir"
"gettext_php_load_strings", 208745, "gettext_php_loaded"
"gettext_php_load_strings", 208745, "gettext_php_loaded_language"
"gettext_php_load_strings", 208745, "gettext_php_short_circuit"
"_", 209139, "gettext_php_loaded"
"_", 209139, "gettext_php_translateStrings"
"_", 209139, "squirrelmail_language"
"_", 209139, "gettext_php_loaded_language"
"_", 209139, "gettext_php_short_circuit"
"bindtextdomain", 209300, "gettext_php_domain"
"bindtextdomain", 209300, "gettext_php_dir"
"bindtextdomain", 209300, "gettext_php_loaded"
"textdomain", 209365, "gettext_php_domain"
"textdomain", 209365, "gettext_php_loaded"
"cachePrefValues", 209497, "prefs_are_cached"
"cachePrefValues", 209497, "prefs_cache"
"open", 209682, "prefs_dsn"
"open", 209682, "prefs_table"
"open", 209682, "prefs_user_field"
"open", 209682, "prefs_key_field"
"open", 209682, "prefs_val_field"
"failQuery", 209885, NULL
"getKey", 209945, "prefs_cache"
"deleteKey", 210075, "prefs_cache"
"setKey", 210187, NULL
"fillPrefsCache", 210659, "prefs_cache"
"getPref", 210781, NULL
"removePref", 210846, "prefs_cache"
"setPref", 210921, "prefs_cache"
"checkForPrefs", 211055, NULL
"setSig", 211090, NULL
"getSig", 211151, NULL
"getBcc", 211292, NULL
"send_mail", 211307, NULL
"mail", 211437, "imapConnection"
"mail", 211437, "username"
"mail", 211437, "key"
"mail", 211437, "imapServerAddress"
"mail", 211437, "imapPort"
"mail", 211437, "mailbox"
"send_mail", 211733, NULL
"writeBody", 211806, NULL
"writeBodyPart", 212130, "username"
"writeBodyPart", 212130, "attachment_dir"
"clean_crlf", 212670, NULL
"strip_crlf", 212725, NULL
"preWriteToStream", 212773, NULL
"writeToStream", 212788, NULL
"initStream", 212815, NULL
"getBCC", 212867, NULL
"prepareMIME_Header", 212882, "username"
"prepareMIME_Header", 212882, "attachment_dir"
"prepareRFC822_Header", 213368, "domain"
"prepareRFC822_Header", 213368, "version"
"prepareRFC822_Header", 213368, "username"
"prepareRFC822_Header", 213368, "encode_header_key"
"prepareRFC822_Header", 213368, "hide_auth_header"
"foldLine", 214732, NULL
"mimeBoundary", 215317, NULL
"timezone", 215366, "invert_time"
"timezone", 215366, "show_timezone_name"
"calculate_references", 215509, NULL
"ip2hex", 215648, NULL
"Deliver_SendMail", 216088, NULL
"preWriteToStream", 216134, NULL
"initStream", 216165, NULL
"finalizeStream", 216311, NULL
"getBcc", 216392, NULL
"clean_crlf", 216407, NULL
"preWriteToStream", 216491, NULL
"initStream", 216537, "use_smtp_tls"
"initStream", 216537, "smtp_auth_mech"
"finalizeStream", 217868, NULL
"errorCheck", 217937, NULL
"authPop", 218336, NULL
"html", 218577, NULL
"htmlAdd", 218665, NULL
"AddChild", 218737, NULL
"FindId", 218804, NULL
"InsToId", 218929, NULL
"scriptAdd", 218978, NULL
"echoHtml", 219037, NULL
"create_vcard", 219475, NULL
"parse_vcard", 219493, NULL
"setEnt", 219618, NULL
"addEntity", 219640, NULL
"getFilename", 219664, NULL
"addRFC822Header", 219937, NULL
"getEntity", 219971, NULL
"setBody", 220268, NULL
"clean_up", 220290, NULL
"getMailbox", 220326, NULL
"parseStructure", 220364, NULL
"setEntIds", 220419, NULL
"parseBodyStructure", 220644, NULL
"parseProperties", 221830, NULL
"parseEnvelope", 221976, NULL
"parseLiteral", 222522, NULL
"parseQuote", 222631, NULL
"parseAddress", 222897, NULL
"parseDisposition", 223094, NULL
"parseLanguage", 223248, NULL
"parseParenthesis", 223402, NULL
"parseMessage", 223496, NULL
"findDisplayEntity", 223927, NULL
"findAlternativeEntity", 224524, NULL
"findRelatedEntity", 224660, NULL
"getAttachments", 224774, NULL
"initAttachment", 224932, NULL
"purgeAttachments", 225080, "username"
"purgeAttachments", 225080, "attachment_dir"
"parseHeader", 225301, NULL
"stripComments", 225469, NULL
"parseField", 225653, NULL
"getAddressTokens", 226316, NULL
"createAddressObject", 227138, NULL
"parseAddress", 227378, NULL
"parsePriority", 228057, NULL
"parseContentType", 228140, NULL
"processParameters", 228275, NULL
"parseProperties", 228496, NULL
"parseDisposition", 228637, NULL
"mlist", 228747, NULL
"parseSpamStatus", 228862, NULL
"getAddr_s", 229037, NULL
"getAddr_a", 229266, NULL
"findAddress", 229512, NULL
"getContentType", 229904, NULL
"getAddress", 229980, NULL
"getEncodedAddress", 230209, NULL
"setVar", 230302, NULL
"getParameter", 230329, NULL
"setParameter", 230371, NULL
"Language", 230416, NULL
"ContentType", 230468, NULL
"Disposition", 230566, NULL
"getProperty", 230594, NULL
"korean_xtra_downloadfilename", 230808, NULL
"japanese_xtra_decode", 231822, NULL
"japanese_xtra_encode", 231892, NULL
"japanese_xtra_encodeheader", 231962, NULL
"japanese_xtra_decodeheader", 232009, NULL
"japanese_xtra_downloadfilename", 232073, NULL
"japanese_xtra_wordwrap", 232150, NULL
"japanese_xtra_utf7_imap_encode", 232405, NULL
"japanese_xtra_utf7_imap_decode", 232438, NULL
"japanese_xtra_strimwidth", 232471, NULL
